FID,Shape_Leng,Shape_Area,Count_,Count_1,landslide,prob
734,2950,266875,0,0,0,0.586734
735,3950,291250,0,0,0,0.751543
736,3700,444375,0,0,0,0.493044
737,2950,148125,0,0,0,0.103883
738,2700,253125,0,0,0,0.508303
739,5500,652500,0,0,0,0.807116
740,4000,244375,0,0,0,0.291464
741,3300,285000,0,0,0,0.464386
742,3300,213125,0,0,0,0.670599
743,4950,721875,0,0,0,0.317364
744,4150,221250,0,0,0,0.303954
745,2600,156250,0,0,0,0.608201
746,850,21250,0,0,0,0.153199
747,2400,181250,0,0,0,0.476575
748,3800,161250,0,0,0,0.66776
749,5350,478125,0,0,0,0.876085
750,850,17500,0,0,0,0.0328256
751,800,19375,0,0,0,0.0143462
752,2900,179375,0,0,0,0.379692
753,2700,160625,0,0,0,0.727505
754,4100,367500,0,0,0,0.823519
755,4700,293750,0,0,0,0.252837
756,3950,348750,0,0,0,0.83818
757,6550,676250,0,0,0,0.753842
758,2600,155625,0,0,0,0.90007
759,2800,167500,0,0,0,0.7719
760,5400,575625,0,0,0,0.903564
761,4750,358750,0,0,0,0.120467
762,2200,106875,0,0,0,0.0727791
763,6000,763750,0,0,0,0.619753
764,2850,247500,0,0,0,0.926698
765,3150,138125,0,0,0,0.614899
766,7450,867500,0,0,0,0.585445
767,3500,238750,0,0,0,0.776211
768,2300,155000,0,0,0,0.792113
769,4400,303125,0,0,0,0.465632
770,3450,209375,0,0,0,0.802438
771,3950,180000,0,0,0,0.395918
772,4450,294375,0,0,0,0.0863493
773,3300,252500,0,0,0,0.783383
774,3750,325000,0,0,0,0.852986
775,7000,1136250,0,0,0,0.81952
776,1450,59375,0,0,0,0.0763268
777,2750,99375,0,0,0,0.702309
778,3750,246250,0,0,0,0.688273
779,3050,250625,0,0,0,0.6369
780,4100,281250,0,0,0,0.888243
781,4750,234375,0,0,0,0.637518
782,2150,126875,0,0,0,0.767517
783,3600,361250,0,0,0,0.342235
784,2950,298125,0,0,0,0.965102
785,4350,397500,0,0,0,0.65818
786,4350,423750,0,0,0,0.549223
787,3650,250000,0,0,0,0.900904
788,2950,88125,0,0,0,0.676177
789,5000,490625,0,0,0,0.828986
790,3350,166250,0,0,0,0.819853
791,3500,221250,0,0,0,0.482463
792,3900,284375,0,0,0,0.877527
793,4050,240000,0,0,0,0.722801
794,4500,294375,0,0,0,0.615886
795,4000,243125,0,0,0,0.0387525
796,2400,166250,0,0,0,0.732571
797,3200,286250,0,0,0,0.62275
798,3350,136250,0,0,0,0.0378566
799,2200,179375,0,0,0,0.0309583
800,3250,314375,0,0,0,0.756546
801,850,19375,0,0,0,0.385181
802,5650,660000,0,0,0,0.270692
803,5000,575000,0,0,0,0.780502
804,3850,193750,0,0,0,0.668137
805,1800,105625,0,0,0,0.895379
806,3150,308750,2,2,1,0.763969
807,3100,190625,0,0,0,0.724687
808,3100,160625,0,0,0,0.73847
809,3900,240625,0,0,0,0.807753
810,4250,233125,0,0,0,0.680573
811,3600,212500,0,0,0,0.88672
812,5600,816250,0,0,0,0.934341
813,6850,706250,0,0,0,0.773579
814,4200,323125,1,1,1,0.676942
815,2450,181250,0,0,0,0.442584
816,5800,701250,0,0,0,0.879048
817,5050,387500,0,0,0,0.412039
818,3550,396250,0,0,0,0.340683
819,7050,1088750,0,0,0,0.214151
820,4750,372500,0,0,0,0.643964
821,900,26250,0,0,0,0.0641899
822,6800,911250,0,0,0,0.781244
823,2400,106250,0,0,0,0.128917
824,3450,168125,0,0,0,0.756568
825,1350,40625,0,0,0,0.0815483
826,2700,135625,0,0,0,0.332102
827,3200,230625,0,0,0,0.429871
828,3200,209375,0,0,0,0.191234
829,2750,200625,0,0,0,0.513089
830,4000,262500,0,0,0,0.693889
831,2700,168750,0,0,0,0.805029
832,4450,245625,0,0,0,0.556092
833,1150,38125,0,0,0,0.482674
834,3100,411250,0,0,0,0.887923
835,5250,520000,0,0,0,0.698457
836,5250,451250,0,0,0,0.947685
837,5900,587500,0,0,0,0.206926
838,2350,120000,0,0,0,0.731223
839,2900,238750,0,0,0,0.743256
840,3250,340000,0,0,0,0.942612
841,5900,711875,0,0,0,0.807194
842,4400,386875,0,0,0,0.875738
843,3850,228125,0,0,0,0.797297
844,4100,178125,0,0,0,0.82775
845,2550,135625,0,0,0,0.661825
846,2850,117500,0,0,0,0.680145
847,3450,243125,0,0,0,0.656778
848,3650,310625,0,0,0,0.7209
849,2300,120000,0,0,0,0.941881
850,5400,478750,0,0,0,0.863169
851,5150,623125,0,0,0,0.867859
852,3150,206875,0,0,0,0.486532
853,4100,368750,0,0,0,0.30612
854,3450,238125,0,0,0,0.633066
855,2800,188750,0,0,0,0.941531
856,3700,293125,0,0,0,0.84136
857,4400,490625,0,0,0,0.0748187
858,3650,331250,0,0,0,0.761258
859,3100,231250,0,0,0,0.33349
860,3250,336875,0,0,0,0.406155
861,1100,25625,0,0,0,0.3544
862,5150,328750,0,0,0,0.663455
863,3100,185625,0,0,0,0.609163
864,3900,191250,0,0,0,0.789782
865,3950,330625,0,0,0,0.2625
866,2550,159375,0,0,0,0.447252
867,5750,529375,0,0,0,0.388659
868,3650,267500,0,0,0,0.765384
869,3150,143125,0,0,0,0.770623
870,2850,166250,0,0,0,0.591216
871,4450,338125,0,0,0,0.775316
872,1800,103750,0,0,0,0.080713
873,3100,191875,0,0,0,0.917111
874,3950,286250,0,0,0,0.823217
875,3500,293750,0,0,0,0.893505
876,800,21250,0,0,0,0.550532
877,3000,173125,0,0,0,0.268972
878,4000,338750,0,0,0,0.838684
879,7600,1320625,1,1,1,0.54262
880,3100,128750,0,0,0,0.959684
881,1150,40625,0,0,0,0.205778
882,1000,30000,0,0,0,0.682846
883,2800,182500,0,0,0,0.888652
884,1350,51875,0,0,0,0.781843
885,2650,163750,0,0,0,0.26316
886,5850,530000,0,0,0,0.789414
887,4750,568750,0,0,0,0.291417
888,3050,186250,0,0,0,0.40856
889,3500,288750,0,0,0,0.806399
890,4650,354375,0,0,0,0.751851
891,3350,251875,0,0,0,0.22989
892,1450,58750,0,0,0,0.665697
893,2400,131875,0,0,0,0.78042
894,5700,771250,0,0,0,0.711738
895,1700,104375,0,0,0,0.0457165
896,1550,60000,0,0,0,0.205643
897,5400,541875,0,0,0,0.958883
898,3650,442500,0,0,0,0.97333
899,3550,290000,0,0,0,0.949184
900,4300,298125,0,0,0,0.285624
901,5400,522500,0,0,0,0.82508
902,3750,229375,0,0,0,0.492026
903,6350,724375,0,0,0,0.858353
904,3350,343125,0,0,0,0.89511
905,4050,371875,0,0,0,0.686437
906,4300,522500,0,0,0,0.630113
907,4150,261250,0,0,0,0.763766
908,3900,211250,0,0,0,0.777611
909,3800,333750,0,0,0,0.928615
910,3250,230625,0,0,0,0.129629
911,3750,395000,0,0,0,0.809393
912,1000,31250,0,0,0,0.922418
913,8150,806250,0,0,0,0.356933
914,3650,313750,0,0,0,0.300483
915,1950,83750,0,0,0,0.897048
916,3450,160625,0,0,0,0.682732
917,3200,233125,0,0,0,0.785644
918,4650,438750,0,0,0,0.703642
919,1550,38125,0,0,0,0.0838217
920,4000,378125,0,0,0,0.440995
921,1450,63750,0,0,0,0.211231
922,2000,96875,0,0,0,0.942582
923,3050,138750,0,0,0,0.735523
924,2800,177500,0,0,0,0.682039
925,2600,99375,0,0,0,0.470115
926,5300,394375,0,0,0,0.795616
927,3650,275625,0,0,0,0.527805
928,4000,421875,0,0,0,0.704919
929,2900,135000,0,0,0,0.788362
930,1200,32500,0,0,0,0.415866
931,6200,638125,0,0,0,0.775774
932,1550,45000,0,0,0,0.146198
933,2100,115625,0,0,0,0.413526
934,3400,198750,0,0,0,0.494925
935,4150,360000,0,0,0,0.744498
936,2150,71875,0,0,0,0.630641
937,2200,163750,0,0,0,0.70283
938,3050,178125,0,0,0,0.637615
939,4800,646875,0,0,0,0.366553
940,2650,145625,0,0,0,0.850977
941,850,37500,3,3,1,0.619056
942,3600,276875,0,0,0,0.794635
943,7650,965625,0,0,0,0.874079
944,3800,386875,2,2,1,0.897465
945,1250,38125,0,0,0,0.401825
946,2850,311250,0,0,0,0.525039
947,3400,225625,0,0,0,0.401227
948,950,35625,0,0,0,0.34073
949,4150,325000,0,0,0,0.760595
950,1400,48750,0,0,0,0.381065
951,4850,550625,0,0,0,0.801964
952,3050,115000,0,0,0,0.740531
953,4800,308750,0,0,0,0.835542
954,1050,50625,0,0,0,0.70234
955,8050,945625,0,0,0,0.569484
956,1850,67500,0,0,0,0.425859
957,3750,396250,0,0,0,0.868667
958,4650,326250,0,0,0,0.460512
959,3200,140000,0,0,0,0.577168
960,6350,594375,0,0,0,0.804499
961,2800,196250,0,0,0,0.527752
962,1700,71875,0,0,0,0.299083
963,1850,61250,0,0,0,0.562809
964,2950,175000,0,0,0,0.328179
965,3450,336875,0,0,0,0.539181
966,1550,93750,0,0,0,0.558994
967,3250,204375,0,0,0,0.903658
968,850,28750,0,0,0,0.0252315
969,2500,151250,0,0,0,0.854672
970,5500,341250,0,0,0,0.677414
971,3050,232500,1,1,1,0.33382
972,1400,41875,0,0,0,0.295068
973,3100,281875,0,0,0,0.268976
974,850,37500,0,0,0,0.946111
975,3150,198750,0,0,0,0.586451
976,2700,151250,0,0,0,0.940926
977,3550,354375,0,0,0,0.758271
978,5800,943125,0,0,0,0.61146
979,2950,201250,0,0,0,0.926282
980,5150,260625,0,0,0,0.837386
981,6100,457500,0,0,0,0.639168
982,3400,157500,0,0,0,0.838117
983,2300,131250,0,0,0,0.498922
984,4250,555625,0,0,0,0.836398
985,4400,536875,0,0,0,0.787697
986,5400,675625,0,0,0,0.149508
987,5200,758750,0,0,0,0.90197
988,5150,718750,0,0,0,0.931034
989,3350,266875,0,0,0,0.913754
990,1400,36250,0,0,0,0.273642
991,1550,50625,0,0,0,0.166199
992,2700,140625,0,0,0,0.508802
993,5600,591250,0,0,0,0.373845
994,2350,118750,0,0,0,0.821323
995,4050,220625,2,2,1,0.850663
996,3650,236250,0,0,0,0.423633
997,2400,116250,2,2,1,0.760118
998,1050,34375,0,0,0,0.03617
999,6200,556250,0,0,0,0.947999
1000,3450,155625,0,0,0,0.869833
1001,1900,130625,0,0,0,0.336505
1002,3050,316875,0,0,0,0.919357
1003,6000,788125,0,0,0,0.895771
1004,5000,465000,0,0,0,0.94135
1005,5800,466875,0,0,0,0.379094
1006,3500,281250,1,1,1,0.262651
1007,3150,117500,0,0,0,0.781049
1008,2900,253750,0,0,0,0.484469
1009,2300,177500,0,0,0,0.823073
1010,1650,68125,0,0,0,0.148723
1011,3450,178125,0,0,0,0.887751
1012,2250,145625,0,0,0,0.62821
1013,3750,258750,0,0,0,0.889293
1014,3900,235625,0,0,0,0.833983
1015,2550,182500,0,0,0,0.452616
1016,1950,97500,0,0,0,0.701876
1017,2050,135625,0,0,0,0.705126
1018,750,19375,0,0,0,0.358754
1019,3750,309375,0,0,0,0.909115
1020,3200,301250,0,0,0,0.323029
1021,2800,215000,0,0,0,0.605023
1022,2350,136875,0,0,0,0.595947
1023,5400,556875,0,0,0,0.713757
1024,1900,128750,0,0,0,0.0898716
1025,2150,153125,0,0,0,0.774237
1026,2050,86875,0,0,0,0.493345
1027,3600,156250,0,0,0,0.755319
1028,3700,178750,0,0,0,0.441498
1029,2000,129375,0,0,0,0.64046
1030,4100,376250,0,0,0,0.513045
1031,5250,504375,0,0,0,0.858105
1032,6450,809375,0,0,0,0.846201
1033,2850,118125,0,0,0,0.787506
1034,2700,178125,0,0,0,0.290254
1035,900,24375,0,0,0,0.180203
1036,3650,224375,0,0,0,0.780684
1037,3850,263750,0,0,0,0.716989
1038,2600,211875,0,0,0,0.36405
1039,2700,142500,0,0,0,0.391322
1040,4700,290625,0,0,0,0.826985
1041,3100,253125,0,0,0,0.458284
1042,3350,221250,0,0,0,0.498354
1043,2150,150625,0,0,0,0.63501
1044,1850,69375,0,0,0,0.0571161
1045,1100,40000,0,0,0,0.0207218
1046,4500,593125,2,2,1,0.963711
1047,1900,85625,0,0,0,0.253023
1048,2050,87500,0,0,0,0.577865
1049,4250,232500,0,0,0,0.767302
1050,1150,41250,0,0,0,0.912387
1051,1450,52500,0,0,0,0.18508
1052,3600,161250,0,0,0,0.932083
1053,2700,96875,0,0,0,0.529331
1054,2700,175000,0,0,0,0.310498
1055,2100,120000,0,0,0,0.475112
1056,3300,195000,2,2,1,0.829117
1057,4900,363750,0,0,0,0.931245
1058,1500,50000,0,0,0,0.604189
1059,800,25000,0,0,0,0.477824
1060,4200,498750,0,0,0,0.630257
1061,3100,240000,0,0,0,0.292499
1062,3150,275000,0,0,0,0.51799
1063,2950,220625,0,0,0,0.6821
1064,2300,89375,0,0,0,0.75099
1065,1100,36250,0,0,0,0.0578699
1066,3850,279375,0,0,0,0.732666
1067,4700,365625,0,0,0,0.674239
1068,1350,70000,0,0,0,0.0285845
1069,3600,156250,0,0,0,0.353259
1070,2550,211875,0,0,0,0.385511
1071,4400,398750,0,0,0,0.710406
1072,3350,250625,0,0,0,0.808351
1073,1550,56250,0,0,0,0.350231
1074,2550,233750,0,0,0,0.265098
1075,6400,728125,0,0,0,0.519744
1076,2350,173750,0,0,0,0.388178
1077,3750,228750,0,0,0,0.170281
1078,2600,136250,0,0,0,0.0994068
1079,4600,590625,3,3,1,0.832044
1080,4300,267500,0,0,0,0.814163
1081,900,23125,0,0,0,0.266212
1082,6050,640000,0,0,0,0.554472
1083,6250,480625,0,0,0,0.607935
1084,3750,258125,0,0,0,0.835126
1085,6050,533125,0,0,0,0.910389
1086,3400,210625,0,0,0,0.918415
1087,1200,38750,0,0,0,0.443611
1088,2450,161875,0,0,0,0.82594
1089,2950,203750,0,0,0,0.589601
1090,5000,245625,0,0,0,0.613461
1091,1600,76875,0,0,0,0.192484
1092,1650,80625,0,0,0,0.934371
1093,1750,89375,0,0,0,0.945331
1094,3250,221875,0,0,0,0.136159
1095,4350,323750,2,1,1,0.849564
1096,3050,228125,0,0,0,0.427078
1097,3000,93125,0,0,0,0.911667
1098,5450,646875,0,0,0,0.421409
1099,2500,106875,0,0,0,0.302367
1100,2850,146875,0,0,0,0.720362
1101,750,18750,0,0,0,0.0799384
1102,850,17500,0,0,0,0.865577
1103,4250,238750,0,0,0,0.836318
1104,1600,69375,0,0,0,0.72699
1105,4100,363750,0,0,0,0.60899
1106,1300,34375,0,0,0,0.881625
1107,2750,130625,0,0,0,0.758151
1108,900,20625,0,0,0,0.0576912
1109,1400,40625,0,0,0,0.0521642
1110,4550,313125,0,0,0,0.715956
1111,3550,291250,0,0,0,0.874385
1112,2700,167500,0,0,0,0.858471
1113,3450,194375,0,0,0,0.502585
1114,6400,1040625,0,0,0,0.849325
1115,4250,282500,0,0,0,0.688023
1116,900,22500,0,0,0,0.111513
1117,2200,113125,0,0,0,0.332868
1118,850,29375,0,0,0,0.349064
1119,1950,78125,0,0,0,0.467762
1120,4950,320000,0,0,0,0.553396
1121,2850,190625,0,0,0,0.308255
1122,4900,520625,0,0,0,0.541865
1123,1650,66250,0,0,0,0.883138
1124,4150,223125,0,0,0,0.630808
1125,1150,46875,0,0,0,0.0666186
1126,4250,405000,0,0,0,0.708773
1127,2600,110625,0,0,0,0.920778
1128,3700,340000,0,0,0,0.0951062
1129,4600,387500,0,0,0,0.934686
1130,2200,105000,0,0,0,0.514634
1131,3750,346875,0,0,0,0.141684
1132,3000,277500,0,0,0,0.915216
1133,6100,288125,0,0,0,0.48088
1134,9450,1022500,1,1,1,0.740131
1135,4400,438125,0,0,0,0.230724
1136,6200,919375,0,0,0,0.889975
1137,5700,610000,0,0,0,0.547371
1138,4450,496875,0,0,0,0.866831
1139,4350,478750,0,0,0,0.650632
1140,4150,526875,0,0,0,0.878497
1141,4000,293125,0,0,0,0.387027
1142,3100,205625,0,0,0,0.86871
1143,4700,556875,0,0,0,0.826076
1144,1850,96250,0,0,0,0.638081
1145,3550,302500,0,0,0,0.198539
1146,3250,243750,0,0,0,0.332202
1147,2300,175000,0,0,0,0.064815
1148,2900,160000,0,0,0,0.132999
1149,4400,435000,0,0,0,0.943896
1150,4600,526250,0,0,0,0.505677
1151,3050,128750,0,0,0,0.264627
1152,4250,301250,0,0,0,0.83571
1153,4350,453750,0,0,0,0.299988
1154,3400,138750,0,0,0,0.384019
1155,3400,277500,0,0,0,0.5893
1156,5600,576875,2,2,1,0.785393
1157,3300,134375,0,0,0,0.406609
1158,4050,240000,0,0,0,0.537413
1159,2800,171250,0,0,0,0.168852
1160,3500,240000,0,0,0,0.351914
1161,5300,456250,0,0,0,0.53781
1162,3750,125000,0,0,0,0.337113
1163,3050,185000,0,0,0,0.785048
1164,5000,220625,0,0,0,0.549763
1165,2700,145625,0,0,0,0.542819
1166,5150,342500,0,0,0,0.647923
1167,4900,485000,0,0,0,0.820551
1168,3650,363750,0,0,0,0.256026
1169,3950,329375,0,0,0,0.53703
1170,4400,408750,0,0,0,0.889344
1171,4300,532500,0,0,0,0.595791
1172,4900,296875,0,0,0,0.505279
1173,4850,632500,0,0,0,0.934229
1174,3600,338125,0,0,0,0.688489
1175,3150,186250,0,0,0,0.810751
1176,3050,265625,0,0,0,0.917379
1177,2000,57500,0,0,0,0.831205
1178,3300,233750,0,0,0,0.414219
1179,2100,86875,0,0,0,0.894656
1180,4000,265625,0,0,0,0.763632
1181,1000,37500,0,0,0,0.890016
1182,4550,593750,0,0,0,0.874168
1183,850,25625,0,0,0,0.485835
1184,2350,175625,0,0,0,0.418386
1185,1700,47500,0,0,0,0.761747
1186,4800,442500,0,0,0,0.128563
1187,3950,211875,0,0,0,0.453283
1188,1050,41250,0,0,0,0.0171183
1189,1550,76875,0,0,0,0.415396
1190,5300,509375,0,0,0,0.726413
1191,1300,51250,0,0,0,0.298007
1192,1900,110000,0,0,0,0.300279
1193,3800,378125,0,0,0,0.654955
1194,2350,186250,0,0,0,0.931547
1195,2150,112500,0,0,0,0.198426
1196,1750,121875,0,0,0,0.685758
1197,2750,288750,0,0,0,0.256181
1198,3300,171875,0,0,0,0.545364
1199,5050,638750,0,0,0,0.696333
1200,2650,215625,0,0,0,0.639581
1201,4750,369375,0,0,0,0.793673
1202,2550,175000,0,0,0,0.95264
1203,2500,209375,0,0,0,0.326235
1204,2900,186250,0,0,0,0.751465
1205,4200,435000,0,0,0,0.808847
1206,1500,60625,0,0,0,0.650844
1207,4050,427500,0,0,0,0.891969
1208,3350,287500,0,0,0,0.701537
1209,6450,531875,0,0,0,0.479129
1210,5300,658125,0,0,0,0.906122
1211,4850,421875,0,0,0,0.743556
1212,1300,43125,0,0,0,0.362161
1213,3750,237500,0,0,0,0.880024
1214,3450,208750,0,0,0,0.291144
1215,5600,258750,0,0,0,0.683338
1216,4850,476250,4,4,1,0.924078
1217,4900,588125,0,0,0,0.88868
1218,6400,782500,3,2,1,0.669551
1219,900,29375,0,0,0,0.218958
1220,5150,657500,4,4,1,0.859763
1221,4250,341250,0,0,0,0.281421
1222,5700,645000,4,4,1,0.520057
1223,3200,212500,0,0,0,0.50776
1224,3900,186875,0,0,0,0.568162
1225,2400,103125,0,0,0,0.330895
1226,900,28125,0,0,0,0.128
1227,5650,716875,0,0,0,0.376327
1228,2500,136875,0,0,0,0.197281
1229,5200,726875,0,0,0,0.887249
1230,5600,781875,0,0,0,0.852693
1231,2100,125625,0,0,0,0.0605473
1232,4250,263750,0,0,0,0.782771
1233,950,25000,0,0,0,0.111479
1234,4650,453125,1,1,1,0.873662
1235,1850,71875,0,0,0,0.87519
1236,4900,614375,0,0,0,0.587161
1237,1750,45000,0,0,0,0.294468
1238,3750,242500,0,0,0,0.4846
1239,2500,157500,0,0,0,0.185544
1240,3100,133125,0,0,0,0.392674
1241,1050,35000,0,0,0,0.0497668
1242,4000,206875,0,0,0,0.551124
1243,3350,305000,2,2,1,0.906755
1244,800,24375,1,1,1,0.876902
1245,6700,527500,0,0,0,0.894855
1246,5300,716250,0,0,0,0.609914
1247,900,22500,0,0,0,0.0301572
1248,2950,116875,0,0,0,0.723008
1249,3600,312500,0,0,0,0.886325
1250,850,26875,0,0,0,0.876465
1251,3050,166875,0,0,0,0.686151
1252,4650,461875,0,0,0,0.89058
1253,3150,235625,0,0,0,0.819617
1254,3250,138750,0,0,0,0.445097
1255,3050,140625,0,0,0,0.461347
1256,3100,168750,0,0,0,0.860731
1257,3400,272500,0,0,0,0.595896
1258,2150,100000,0,0,0,0.696771
1259,2750,141250,0,0,0,0.793982
1260,1650,71250,0,0,0,0.412929
1261,2850,148750,0,0,0,0.427635
1262,4850,376250,0,0,0,0.398189
1263,2650,268750,0,0,0,0.646629
1264,3750,212500,0,0,0,0.523061
1265,4650,398750,1,1,1,0.932942
1266,5050,334375,0,0,0,0.866952
1267,3200,335625,0,0,0,0.793246
1268,2700,210000,0,0,0,0.72077
1269,1450,68125,0,0,0,0.0378438
1270,2150,68750,0,0,0,0.493752
1271,1900,113750,0,0,0,0.383163
1272,950,27500,0,0,0,0.924431
1273,1100,45625,0,0,0,0.165508
1274,2950,224375,0,0,0,0.817436
1275,2600,141875,0,0,0,0.727893
1276,3000,167500,0,0,0,0.391861
1277,7700,1103125,3,3,1,0.890788
1278,3050,243750,0,0,0,0.906235
1279,2900,157500,0,0,0,0.336106
1280,3650,333125,0,0,0,0.269911
1281,2950,302500,0,0,0,0.259583
1282,1900,88125,0,0,0,0.433245
1283,1900,104375,1,1,1,0.899136
1284,3350,305000,0,0,0,0.743066
1285,1000,40625,0,0,0,0.127637
1286,3450,239375,0,0,0,0.849115
1287,5050,468750,0,0,0,0.707144
1288,4000,344375,0,0,0,0.808606
1289,2500,127500,0,0,0,0.0528737
1290,1600,72500,0,0,0,0.551885
1291,3650,377500,0,0,0,0.887285
1292,3700,184375,0,0,0,0.815678
1293,2250,98125,0,0,0,0.667706
1294,2100,93750,0,0,0,0.672411
1295,3400,236250,0,0,0,0.333517
1296,5000,446875,0,0,0,0.537816
1297,3700,355625,0,0,0,0.81175
1298,3700,175625,0,0,0,0.890237
1299,1500,59375,0,0,0,0.224034
1300,2700,115000,0,0,0,0.46722
1301,1600,58750,0,0,0,0.301958
1302,4000,320000,0,0,0,0.353666
1303,1050,23125,0,0,0,0.226779
1304,2300,91250,0,0,0,0.632841
1305,3200,108125,0,0,0,0.772041
1306,4150,321875,0,0,0,0.925753
1307,2050,116875,0,0,0,0.342296
1308,4550,550000,0,0,0,0.858411
1309,3700,323125,0,0,0,0.375354
1310,1850,101875,0,0,0,0.181412
1311,4900,488125,0,0,0,0.874372
1312,2200,134375,0,0,0,0.874949
1313,3300,211875,0,0,0,0.623222
1314,2950,196250,0,0,0,0.24686
1315,3200,149375,0,0,0,0.389783
1316,4600,360625,0,0,0,0.759795
1317,6700,1166250,0,0,0,0.909647
1318,4500,304375,6,6,1,0.877759
1319,4150,266250,0,0,0,0.697618
1320,3300,211875,0,0,0,0.371162
1321,3900,494375,0,0,0,0.134207
1322,4100,343750,0,0,0,0.863715
1323,5250,391875,0,0,0,0.932728
1324,4350,496250,0,0,0,0.622574
1325,1800,60000,0,0,0,0.262691
1326,8350,726250,2,2,1,0.890511
1327,3600,220625,0,0,0,0.923434
1328,3000,178750,0,0,0,0.628807
1329,3850,200000,0,0,0,0.464583
1330,3250,187500,0,0,0,0.79647
1331,2300,69375,0,0,0,0.702225
1332,2150,136875,0,0,0,0.650356
1333,2950,248750,0,0,0,0.517062
1334,4850,534375,0,0,0,0.478461
1335,2800,161875,0,0,0,0.962226
1336,2250,127500,0,0,0,0.540165
1337,3550,385000,0,0,0,0.658294
1338,3750,276250,0,0,0,0.427126
1339,3500,258750,0,0,0,0.871174
1340,2900,206875,0,0,0,0.683175
1341,4300,480625,0,0,0,0.714738
1342,1100,42500,0,0,0,0.358487
1343,850,24375,0,0,0,0.420318
1344,4900,416250,0,0,0,0.895493
1345,2700,246875,0,0,0,0.901653
1346,2500,166250,0,0,0,0.653574
1347,2250,133750,0,0,0,0.617084
1348,2300,153125,0,0,0,0.871684
1349,3250,166250,0,0,0,0.896655
1350,2350,129375,0,0,0,0.495783
1351,1150,37500,0,0,0,0.560368
1352,3650,257500,1,1,1,0.58328
1353,5750,599375,0,0,0,0.750053
1354,3450,215625,0,0,0,0.812441
1355,3450,280625,0,0,0,0.813132
1356,1100,22500,0,0,0,0.133388
1357,2800,194375,0,0,0,0.0434836
1358,4950,581875,0,0,0,0.843954
1359,2400,110625,0,0,0,0.204595
1360,1950,97500,0,0,0,0.770615
1361,3350,324375,0,0,0,0.723306
1362,2450,151250,0,0,0,0.377999
1363,2350,126875,0,0,0,0.057998
1364,3650,250625,0,0,0,0.51341
1365,5000,288750,0,0,0,0.720936
1366,2100,107500,0,0,0,0.540501
1367,3400,275625,0,0,0,0.636447
1368,2850,163125,0,0,0,0.468927
1369,900,21875,0,0,0,0.0528441
1370,1400,25625,0,0,0,0.218267
1371,4300,354375,0,0,0,0.868236
1372,4750,468125,0,0,0,0.876397
1373,4000,316875,0,0,0,0.832241
1374,2700,215000,0,0,0,0.0712265
1375,5400,475000,0,0,0,0.915944
1376,3550,164375,1,1,1,0.783231
1377,2900,114375,0,0,0,0.67495
1378,2950,173125,0,0,0,0.905199
1379,2250,122500,0,0,0,0.86067
1380,4650,463125,0,0,0,0.512807
1381,1250,34375,0,0,0,0.54962
1382,3600,135625,0,0,0,0.543874
1383,1950,85000,0,0,0,0.192943
1384,750,24375,0,0,0,0.45145
1385,3350,213750,0,0,0,0.774231
1386,2600,140625,0,0,0,0.0921805
1387,3150,176875,0,0,0,0.781468
1388,3750,261250,0,0,0,0.773692
1389,3100,274375,0,0,0,0.90881
1390,5350,471875,0,0,0,0.895501
1391,5000,559375,0,0,0,0.868265
1392,3350,163750,0,0,0,0.766264
1393,2650,187500,0,0,0,0.137262
1394,3000,183125,0,0,0,0.686081
1395,10400,1333125,0,0,0,0.856626
1396,4050,439375,0,0,0,0.391938
1397,5250,556875,0,0,0,0.737195
1398,3650,236250,0,0,0,0.83873
1399,3400,369375,0,0,0,0.537418
1400,1250,34375,0,0,0,0.279279
1401,1000,34375,0,0,0,0.0951336
1402,1500,66875,0,0,0,0.794447
1403,5100,541250,0,0,0,0.696928
1404,3250,297500,0,0,0,0.937839
1405,2300,136250,0,0,0,0.140107
1406,2450,91875,0,0,0,0.20439
1407,1300,46875,0,0,0,0.126143
1408,850,23125,0,0,0,0.0518157
1409,16400,2045625,0,0,0,0.896836
1410,4400,439375,0,0,0,0.886671
1411,2950,228750,0,0,0,0.508973
1412,3050,223125,0,0,0,0.976522
1413,7100,1052500,0,0,0,0.904799
1414,2650,163750,0,0,0,0.696131
1415,2700,183125,0,0,0,0.255117
1416,2400,182500,0,0,0,0.605221
1417,1550,86250,0,0,0,0.270611
1418,6700,680000,0,0,0,0.581132
1419,2650,202500,0,0,0,0.854361
1420,4100,520625,0,0,0,0.858645
1421,3500,350000,0,0,0,0.373409
1422,3300,229375,0,0,0,0.16411
1423,4550,529375,0,0,0,0.668011
1424,4250,538125,0,0,0,0.244346
1425,1950,93750,0,0,0,0.565002
1426,2500,165000,0,0,0,0.615486
1427,2850,202500,0,0,0,0.507413
1428,950,19375,0,0,0,0.0411905
1429,1500,66875,0,0,0,0.266255
1430,3800,168750,0,0,0,0.710403
1431,4450,420625,0,0,0,0.717302
1432,3150,206875,0,0,0,0.672439
1433,2350,126875,0,0,0,0.308617
1434,1550,57500,0,0,0,0.0500109
1435,4700,247500,0,0,0,0.649161
1436,3350,319375,0,0,0,0.940362
1437,1050,28750,0,0,0,0.167849
1438,4600,418125,0,0,0,0.759033
1439,5900,600000,0,0,0,0.289265
1440,1300,45000,0,0,0,0.396049
1441,1000,25625,0,0,0,0.308824
1442,900,25000,0,0,0,0.0382039
1443,1600,74375,0,0,0,0.226355
