FID,Shape_Leng,Shape_Area,Count_,landslide,prob
819,3350,265625,0,0,0.0229806
820,1350,31250,0,0,0.0653268
821,5750,397500,0,0,0.321788
822,6650,555625,0,0,0.735362
823,5300,756250,0,0,0.883352
824,8250,974375,0,0,0.816015
825,2850,181250,0,0,0.219711
826,4750,196875,0,0,0.538489
827,3450,154375,0,0,0.10681
828,3100,223750,0,0,0.593771
829,3100,220625,0,0,0.457725
830,3450,175625,0,0,0.144377
831,1900,93750,0,0,0.0229784
832,4150,217500,0,0,0.217346
833,3750,225625,0,0,0.208173
834,950,27500,0,0,0.061027
835,1900,98125,0,0,0.0199134
836,3000,149375,0,0,0.284588
837,3200,225625,0,0,0.813146
838,3350,118125,0,0,0.144058
839,3750,218125,0,0,0.149947
840,2700,161875,0,0,0.595861
841,1700,63750,0,0,0.0340672
842,4000,155625,0,0,0.418226
843,4150,213750,0,0,0.913934
844,4000,227500,0,0,0.784553
845,1150,43125,0,0,0.679185
846,1900,69375,0,0,0.66083
847,700,23750,0,0,0.786929
848,5750,270625,0,0,0.550684
849,4700,358125,0,0,0.445485
850,9250,792500,0,0,0.869924
851,2850,234375,0,0,0.119317
852,4650,422500,0,0,0.35816
853,2350,136875,0,0,0.02709
854,5750,400625,2,1,0.307277
855,3300,287500,0,0,0.52783
856,4200,267500,0,0,0.588923
857,3700,289375,0,0,0.0470779
858,7750,802500,0,0,0.420055
859,2300,185625,0,0,0.7732
860,11400,1456875,0,0,0.891923
861,1500,63750,0,0,0.669851
862,2750,188750,0,0,0.109295
863,2100,93750,0,0,0.404028
864,2850,172500,0,0,0.259901
865,2950,216875,0,0,0.187339
866,3000,150000,0,0,0.745323
867,3150,246875,0,0,0.879874
868,2450,111250,0,0,0.52563
869,2400,177500,0,0,0.0472403
870,4300,343750,0,0,0.291117
871,2850,241875,0,0,0.0816106
872,3650,275000,0,0,0.14642
873,4450,218750,0,0,0.147483
874,2700,145000,0,0,0.145708
875,3650,395625,0,0,0.624838
876,3200,156875,0,0,0.00883408
877,1500,56875,0,0,0.650419
878,4050,280625,0,0,0.658723
879,1900,83750,0,0,0.159025
880,900,23750,0,0,0.0276037
881,3100,178125,0,0,0.178632
882,4050,190000,0,0,0.140081
883,4600,201875,0,0,0.168773
884,3150,273125,0,0,0.718944
885,1450,45625,0,0,0.0592532
886,2850,223750,0,0,0.0805613
887,1600,65000,0,0,0.304593
888,4800,362500,0,0,0.201718
889,2250,185625,0,0,0.409359
890,2950,212500,0,0,0.0785235
891,950,30625,0,0,0.0292075
892,1500,70625,0,0,0.691437
893,2800,182500,0,0,0.278874
894,3000,180000,0,0,0.147584
895,3650,335625,0,0,0.0260035
896,4250,424375,0,0,0.205318
897,5000,615625,0,0,0.342501
898,2400,131875,0,0,0.0474415
899,4600,525625,0,0,0.230537
900,2400,173125,0,0,0.391001
901,2350,155000,0,0,0.0640989
902,4250,273750,0,0,0.0131688
903,3100,201250,0,0,0.639937
904,3300,258125,0,0,0.0257269
905,1700,79375,0,0,0.0456773
906,1600,53125,0,0,0.573052
907,4400,360625,0,0,0.094106
908,4100,274375,0,0,0.834469
909,5850,274375,0,0,0.213303
910,4200,259375,0,0,0.177764
911,2600,86875,0,0,0.201226
912,2400,143125,0,0,0.0330845
913,2850,201875,0,0,0.504635
914,3000,175000,0,0,0.846123
915,4600,257500,0,0,0.86651
916,3000,248750,0,0,0.0637176
917,3250,127500,0,0,0.199504
918,6750,518125,0,0,0.410331
919,6700,585625,0,0,0.556399
920,2350,140625,0,0,0.145687
921,2850,178750,0,0,0.44822
922,6750,630000,0,0,0.536389
923,2900,163125,0,0,0.336266
924,4250,288125,0,0,0.290724
925,2550,175625,0,0,0.113296
926,3650,213125,0,0,0.208893
927,4800,245625,0,0,0.29134
928,4200,326875,0,0,0.502157
929,5850,544375,0,0,0.897794
930,2550,175625,0,0,0.909092
931,1200,49375,0,0,0.125424
932,1450,70625,0,0,0.757196
933,1050,21250,0,0,0.0106383
934,4250,283125,0,0,0.329194
935,6250,393125,0,0,0.508382
936,2050,91250,0,0,0.0591352
937,3350,233750,0,0,0.440556
938,1050,24375,0,0,0.795992
939,1750,95625,0,0,0.528016
940,1350,63125,0,0,0.00547452
941,5200,489375,0,0,0.702829
942,3350,157500,0,0,0.704279
943,1850,65625,0,0,0.546755
944,2400,141250,0,0,0.174144
945,3550,191875,0,0,0.394723
946,4800,342500,0,0,0.213748
947,3500,398750,0,0,0.0742487
948,2450,181875,0,0,0.680063
949,850,29375,0,0,0.210993
950,6200,563125,1,1,0.898368
951,2900,155625,0,0,0.15179
952,3350,188125,0,0,0.823933
953,5500,247500,0,0,0.278981
954,2950,154375,0,0,0.66703
955,3050,167500,0,0,0.203449
956,1000,33750,0,0,0.42326
957,2350,110000,0,0,0.415401
958,1050,30000,0,0,0.880768
959,1250,38750,0,0,0.034914
960,3200,256250,0,0,0.600642
961,1200,45625,0,0,0.800755
962,1550,75000,0,0,0.112607
963,3550,292500,0,0,0.0492734
964,3100,201250,0,0,0.168223
965,2800,181250,0,0,0.490597
966,5000,331250,0,0,0.940911
967,12700,1484375,0,0,0.563945
968,2950,163125,0,0,0.0455449
969,700,17500,0,0,0.353652
970,11550,1018750,0,0,0.762088
971,6100,504375,0,0,0.554608
972,3650,216875,0,0,0.391808
973,3850,180625,0,0,0.263491
974,4000,253750,0,0,0.0203776
975,4100,168125,0,0,0.416912
976,1700,64375,0,0,0.387183
977,1700,60625,0,0,0.285167
978,3550,181250,0,0,0.330159
979,1350,49375,0,0,0.0829955
980,4500,355000,0,0,0.130705
981,5050,180625,0,0,0.854972
982,4400,320000,0,0,0.851921
983,950,31875,0,0,0.547627
984,5450,365000,0,0,0.851261
985,2500,177500,0,0,0.334757
986,4350,443125,0,0,0.304994
987,2150,138750,0,0,0.0150755
988,2850,206875,0,0,0.227576
989,3050,171875,0,0,0.470621
990,4650,255625,0,0,0.22673
991,3500,141250,0,0,0.281107
992,3600,170625,0,0,0.178878
993,5100,254375,0,0,0.308587
994,3350,233750,0,0,0.178106
995,1100,46250,0,0,0.133322
996,5500,315000,0,0,0.713389
997,3000,188750,0,0,0.149244
998,3550,314375,0,0,0.382891
999,2050,88125,0,0,0.161617
1000,1000,28125,0,0,0.860905
1001,2850,111875,0,0,0.19218
1002,4800,351250,0,0,0.311937
1003,12350,1323750,0,0,0.502156
1004,2650,158750,0,0,0.0437157
1005,1100,41875,0,0,0.0262687
1006,3550,225000,0,0,0.056857
1007,2850,133125,0,0,0.137469
1008,1600,82500,0,0,0.0387728
1009,3000,170000,0,0,0.281788
1010,2300,125000,0,0,0.065574
1011,13200,1640625,0,0,0.563258
1012,5600,334375,0,0,0.481316
1013,1550,99375,0,0,0.268149
1014,6500,425000,0,0,0.451278
1015,3050,268750,0,0,0.0450845
1016,3400,255625,0,0,0.22286
1017,12200,1146875,0,0,0.526178
1018,1150,36875,0,0,0.14908
1019,2050,153750,0,0,0.146409
1020,2950,184375,0,0,0.0558413
1021,1150,41875,0,0,0.0144146
1022,4600,421250,0,0,0.0416943
1023,2100,129375,0,0,0.231464
1024,2950,248750,0,0,0.406969
1025,3450,224375,0,0,0.143397
1026,2050,117500,0,0,0.0680625
1027,2450,169375,0,0,0.0204273
1028,2800,136875,0,0,0.374718
1029,950,36875,0,0,0.0416715
1030,1650,45000,0,0,0.420651
1031,3600,218125,0,0,0.24482
1032,1000,33125,0,0,0.0170397
1033,2800,125000,0,0,0.833478
1034,3900,280625,0,0,0.881019
1035,3900,330625,0,0,0.588177
1036,1550,61875,0,0,0.0330613
1037,1550,56250,0,0,0.0296641
1038,3100,151250,0,0,0.119351
1039,2250,108125,0,0,0.523015
1040,3750,215000,0,0,0.204323
1041,4200,343125,0,0,0.467205
1042,2900,163125,0,0,0.627715
1043,1400,60000,0,0,0.10226
1044,4550,217500,0,0,0.247553
1045,1500,78125,0,0,0.0661748
1046,7050,838125,0,0,0.936856
1047,3200,190625,0,0,0.76762
1048,2800,146250,1,1,0.14884
1049,3750,242500,0,0,0.116959
1050,900,25000,0,0,0.0197326
1051,3300,236875,0,0,0.0458192
1052,3200,171875,0,0,0.18581
1053,850,20625,0,0,0.137094
1054,2100,121250,0,0,0.0158978
1055,3200,135000,0,0,0.508557
1056,1350,68750,0,0,0.195086
1057,2800,152500,0,0,0.242207
1058,2150,139375,0,0,0.0680419
1059,4300,368750,0,0,0.40017
1060,2700,252500,0,0,0.116145
1061,850,20000,0,0,0.0227705
1062,4050,225625,0,0,0.339536
1063,4200,233750,0,0,0.459361
1064,3450,183750,0,0,0.71656
1065,4250,243750,0,0,0.121845
1066,2650,170000,0,0,0.172155
1067,1250,42500,0,0,0.0374502
1068,6000,454375,0,0,0.949863
1069,1700,64375,0,0,0.0265087
1070,3900,422500,0,0,0.0498917
1071,2050,85000,0,0,0.0488124
1072,4350,214375,0,0,0.226787
1073,4500,211250,0,0,0.215449
1074,3950,341250,0,0,0.0225231
1075,2950,161250,0,0,0.101009
1076,5700,507500,0,0,0.648676
1077,5000,375000,0,0,0.933534
1078,3700,93125,0,0,0.709227
1079,2600,141250,0,0,0.575304
1080,1700,82500,0,0,0.0814752
1081,1400,40000,0,0,0.680811
1082,1150,35625,0,0,0.470697
1083,1400,54375,0,0,0.0209251
1084,4950,240625,0,0,0.128791
1085,2800,108125,0,0,0.181102
1086,3000,132500,0,0,0.820072
1087,3750,351875,0,0,0.841834
1088,2900,204375,0,0,0.0246933
1089,3050,167500,0,0,0.0284814
1090,2250,111250,0,0,0.673026
1091,3150,227500,0,0,0.595997
1092,3900,188750,0,0,0.752953
1093,4300,390625,0,0,0.484012
1094,2200,93125,0,0,0.848969
1095,1800,44375,0,0,0.406702
1096,5100,665625,0,0,0.750363
1097,3100,212500,0,0,0.18866
1098,2050,95000,0,0,0.217734
1099,6500,521250,0,0,0.0671507
1100,5000,390000,0,0,0.125439
1101,2850,195000,0,0,0.0727469
1102,2000,143750,0,0,0.636035
1103,4350,256250,0,0,0.787911
1104,1700,63125,0,0,0.386629
1105,3800,186250,0,0,0.367437
1106,2100,98750,0,0,0.0857179
1107,2250,121875,0,0,0.0630137
1108,6150,543125,0,0,0.63527
1109,2800,185625,0,0,0.265792
1110,2550,178125,0,0,0.0274103
1111,5000,244375,0,0,0.145555
1112,5800,729375,0,0,0.835148
1113,4950,343125,0,0,0.818314
1114,3600,387500,0,0,0.859214
1115,1000,20625,0,0,0.0394832
1116,3500,218750,0,0,0.504331
1117,1750,56875,0,0,0.0774369
1118,700,18750,0,0,0.0159281
1119,1850,137500,0,0,0.0868791
1120,2700,188125,0,0,0.0113987
1121,2650,87500,0,0,0.0858321
1122,2550,172500,0,0,0.0878719
1123,2500,149375,0,0,0.613118
1124,3600,255000,0,0,0.505063
1125,3450,125625,0,0,0.128103
1126,2500,150625,0,0,0.066619
1127,1650,61875,0,0,0.273368
1128,4500,266875,0,0,0.389364
1129,3700,253750,0,0,0.541473
1130,2300,157500,0,0,0.0298763
1131,4000,246875,0,0,0.52385
1132,4950,343750,0,0,0.734085
1133,2300,88750,0,0,0.199034
1134,4250,156875,0,0,0.384078
1135,3300,234375,0,0,0.252619
1136,1050,30000,0,0,0.222321
1137,3100,248750,0,0,0.032102
1138,2950,192500,0,0,0.31037
1139,1450,55000,0,0,0.024052
1140,3150,161250,0,0,0.0285098
1141,4150,288750,0,0,0.113046
1142,2500,145625,0,0,0.0998796
1143,1350,41250,0,0,0.0534275
1144,2650,168750,0,0,0.0317104
1145,6250,301875,0,0,0.290911
1146,2600,81250,0,0,0.0496245
1147,2450,166250,0,0,0.0136422
1148,4000,280625,0,0,0.877034
1149,3650,137500,0,0,0.568892
1150,4900,467500,1,1,0.879765
1151,4400,246250,0,0,0.659461
1152,2600,126250,0,0,0.106818
1153,3050,167500,0,0,0.108192
1154,3100,228750,0,0,0.0704572
1155,5850,295000,0,0,0.505972
1156,4400,275000,0,0,0.0512025
1157,3150,200000,0,0,0.0816734
1158,3450,388125,0,0,0.211461
1159,2500,152500,0,0,0.307828
1160,4250,291250,0,0,0.324622
1161,3500,151875,0,0,0.456339
1162,2950,157500,0,0,0.5573
1163,1350,35000,0,0,0.514
1164,3100,141250,0,0,0.88451
1165,3700,221250,0,0,0.162562
1166,3050,173750,0,0,0.154329
1167,2400,203125,0,0,0.135914
1168,3050,213125,0,0,0.0296761
1169,1300,25625,0,0,0.0535535
1170,2850,179375,0,0,0.0865847
1171,1500,84375,0,0,0.441
1172,2050,103125,0,0,0.0115013
1173,5050,436250,0,0,0.537244
1174,3600,367500,0,0,0.57236
1175,3050,171875,0,0,0.558045
1176,3150,196875,0,0,0.162798
1177,2450,97500,0,0,0.0179174
1178,2800,153750,0,0,0.0145148
1179,2500,137500,0,0,0.131721
1180,3300,228125,0,0,0.796538
1181,3550,252500,0,0,0.604733
1182,2300,165625,0,0,0.0599109
1183,3250,146875,0,0,0.142374
1184,4300,378125,0,0,0.788557
1185,4300,330000,0,0,0.904035
1186,4150,169375,0,0,0.191798
1187,1400,69375,0,0,0.0221647
1188,1700,97500,0,0,0.11092
1189,3350,119375,0,0,0.8201
1190,3500,287500,0,0,0.590984
1191,5250,426875,0,0,0.802727
1192,3350,140000,0,0,0.536759
1193,1350,68125,0,0,0.290858
1194,2200,151875,0,0,0.075446
1195,1900,70625,0,0,0.0793863
1196,950,30625,0,0,0.0219809
1197,5050,463125,0,0,0.628986
1198,3500,211250,0,0,0.950912
1199,4700,321875,0,0,0.0663351
1200,1500,46250,0,0,0.0216215
1201,2350,120625,0,0,0.524984
1202,3600,281875,0,0,0.0797684
1203,2600,99375,0,0,0.19928
1204,2650,162500,0,0,0.842223
1205,2800,221875,0,0,0.651297
1206,4100,128125,0,0,0.611425
1207,1600,57500,0,0,0.02109
1208,3250,239375,0,0,0.625749
1209,1900,66875,0,0,0.329395
1210,2700,157500,0,0,0.397285
1211,1850,75000,0,0,0.00980851
1212,2600,179375,0,0,0.296046
1213,3200,358125,0,0,0.317513
1214,4000,179375,0,0,0.727241
1215,3550,265625,0,0,0.914509
1216,1050,23125,0,0,0.00803759
1217,2200,155000,0,0,0.227518
1218,1150,36875,0,0,0.122091
1219,1900,79375,0,0,0.0389201
1220,1750,72500,0,0,0.060935
1221,4800,264375,0,0,0.356445
1222,4750,306875,0,0,0.783531
1223,2750,132500,0,0,0.659912
1224,4800,352500,1,1,0.66239
1225,1250,31250,0,0,0.149617
1226,3500,203125,0,0,0.161435
1227,3600,296875,0,0,0.0400154
1228,3400,260625,0,0,0.064459
1229,2750,219375,0,0,0.0133189
1230,3400,118125,0,0,0.181592
1231,3300,236875,0,0,0.512858
1232,3550,255000,0,0,0.18438
1233,2650,186875,0,0,0.0473417
1234,3850,199375,0,0,0.29355
1235,4250,215625,0,0,0.850652
1236,3000,188125,0,0,0.0941225
1237,3950,217500,0,0,0.131834
1238,2750,230625,0,0,0.278721
1239,3100,215625,0,0,0.211806
1240,2050,115625,0,0,0.0846985
1241,4500,312500,0,0,0.677057
1242,3000,198750,0,0,0.0280432
1243,3450,328125,0,0,0.422974
1244,1650,96875,0,0,0.0216807
1245,2200,67500,0,0,0.837909
1246,3200,266875,0,0,0.834104
1247,2850,178750,0,0,0.151909
1248,1100,32500,0,0,0.0780284
1249,800,18750,0,0,0.0186469
1250,4750,260625,0,0,0.404038
1251,4200,314375,0,0,0.127855
1252,2000,116250,0,0,0.0226239
1253,1900,100000,0,0,0.803839
1254,2950,141875,0,0,0.362957
1255,3150,191875,0,0,0.168414
1256,3250,124375,0,0,0.126125
1257,4350,231875,0,0,0.0885249
1258,2900,235625,0,0,0.155909
1259,4850,485000,0,0,0.683325
1260,3400,200000,0,0,0.0905608
1261,2350,164375,0,0,0.0635959
1262,2650,107500,0,0,0.29393
1263,4950,294375,0,0,0.454499
1264,4100,234375,0,0,0.092706
1265,3300,236875,0,0,0.811492
1266,3350,157500,0,0,0.0970305
1267,4850,290000,0,0,0.758939
1268,3200,166875,0,0,0.316789
1269,4000,333750,0,0,0.331282
1270,3900,184375,0,0,0.037406
1271,3300,165000,0,0,0.379097
1272,900,20625,0,0,0.0102859
1273,650,19375,0,0,0.189911
1274,2800,172500,0,0,0.028518
1275,1350,37500,0,0,0.0696655
1276,5100,276875,0,0,0.753759
1277,4100,203125,0,0,0.391352
1278,5500,287500,0,0,0.555412
1279,3750,371250,0,0,0.84379
1280,2700,142500,0,0,0.781635
1281,3350,300000,0,0,0.0500071
1282,5100,398750,0,0,0.149685
1283,3150,167500,0,0,0.801548
1284,850,23125,0,0,0.602094
1285,3500,330625,0,0,0.916213
1286,2450,155000,0,0,0.95268
1287,3750,382500,0,0,0.0969505
1288,2000,129375,0,0,0.171742
1289,1050,26875,0,0,0.144408
1290,1500,70000,0,0,0.00807695
1291,2150,125000,0,0,0.237972
1292,2750,219375,0,0,0.78839
1293,3900,166250,0,0,0.124919
1294,7850,473750,0,0,0.542615
1295,2800,199375,0,0,0.861274
1296,5250,235625,0,0,0.296231
1297,3400,200625,0,0,0.200777
1298,2500,153750,0,0,0.213166
1299,3850,228125,0,0,0.0425359
1300,2150,96875,0,0,0.818141
1301,1400,55625,0,0,0.0137276
1302,3050,121250,0,0,0.821589
1303,2850,184375,0,0,0.931929
1304,3250,275000,0,0,0.339664
1305,4850,288750,0,0,0.35271
1306,2850,148125,0,0,0.016993
1307,3200,125625,0,0,0.475697
1308,2950,156250,0,0,0.573035
1309,3100,183125,0,0,0.150995
1310,2200,130000,0,0,0.367805
1311,2650,168750,0,0,0.554791
1312,1600,43125,0,0,0.0518149
1313,2900,211250,0,0,0.713695
1314,900,21875,0,0,0.236028
1315,3900,197500,0,0,0.117226
1316,1100,26875,0,0,0.0136744
1317,3050,181250,0,0,0.0314937
1318,3000,213125,0,0,0.117047
1319,2300,126875,0,0,0.0225314
1320,6250,313125,0,0,0.941417
1321,3200,253750,0,0,0.457789
1322,3650,338125,0,0,0.206406
1323,1850,56875,0,0,0.219802
1324,2750,150000,0,0,0.107611
1325,2600,116250,0,0,0.024004
1326,5100,301875,0,0,0.439475
1327,6050,415625,0,0,0.248198
1328,3900,270000,0,0,0.302475
1329,1150,37500,0,0,0.0235191
1330,3550,291250,0,0,0.320523
1331,1300,44375,0,0,0.115288
1332,2850,195000,0,0,0.0506392
1333,2050,106875,0,0,0.921816
1334,3200,187500,0,0,0.049991
1335,4650,382500,0,0,0.592023
1336,950,28750,0,0,0.717274
1337,6300,376250,0,0,0.674922
1338,3600,331250,0,0,0.0309813
1339,4550,287500,0,0,0.0370363
1340,3050,201250,0,0,0.0700699
1341,5000,326875,0,0,0.449418
1342,4250,428125,0,0,0.0284134
1343,2850,205625,0,0,0.117239
1344,1950,70625,0,0,0.0499034
1345,3450,173750,0,0,0.195858
1346,5400,265000,0,0,0.172356
1347,6850,361875,0,0,0.939762
1348,3100,138125,0,0,0.526442
1349,3400,295000,0,0,0.460165
1350,4150,293125,0,0,0.405465
1351,4100,225000,0,0,0.301402
1352,3950,270625,0,0,0.0718558
1353,1200,33750,0,0,0.0261069
1354,4400,220000,0,0,0.206819
1355,1150,39375,0,0,0.0168655
1356,3850,245625,0,0,0.142864
1357,2000,79375,0,0,0.107047
1358,3400,193125,0,0,0.035352
1359,4250,255000,0,0,0.539843
1360,1050,23750,0,0,0.242409
1361,5000,425000,0,0,0.0880064
1362,3400,158750,0,0,0.0258589
1363,1750,48750,0,0,0.0402083
1364,2550,197500,0,0,0.0253608
1365,3250,156875,0,0,0.16792
1366,2650,120625,0,0,0.0230022
1367,3850,213750,0,0,0.0366739
1368,4450,212500,0,0,0.143778
1369,2750,205000,0,0,0.690945
1370,3050,250000,0,0,0.0872747
1371,2650,114375,0,0,0.248416
1372,3250,229375,0,0,0.325791
1373,3250,231875,0,0,0.0561958
1374,3600,254375,0,0,0.0762453
1375,5700,392500,0,0,0.587042
1376,3300,185625,0,0,0.537476
1377,1500,61250,0,0,0.167961
1378,1000,25000,0,0,0.0945242
1379,1450,46875,0,0,0.0963927
1380,3050,195000,0,0,0.0794641
1381,4200,370000,0,0,0.028358
1382,3450,167500,0,0,0.485024
1383,3250,165625,0,0,0.306352
1384,5350,383750,0,0,0.674571
1385,5650,223125,0,0,0.416777
1386,1000,30625,0,0,0.0997726
1387,4050,271250,0,0,0.480375
1388,3950,211250,0,0,0.640614
1389,2050,126875,0,0,0.0191466
1390,2750,151875,0,0,0.158202
1391,1550,63750,0,0,0.0649748
1392,2700,140000,0,0,0.0704641
1393,2350,84375,0,0,0.877124
1394,8000,632500,0,0,0.533422
1395,1450,54375,0,0,0.0296024
1396,2950,205000,0,0,0.832966
1397,5350,211875,0,0,0.809852
1398,3150,188750,0,0,0.443983
1399,5900,503125,0,0,0.157594
1400,3800,267500,0,0,0.348316
1401,3750,236250,0,0,0.0290038
1402,5500,315000,0,0,0.312048
1403,1050,30000,0,0,0.0173414
1404,2450,173125,0,0,0.134506
1405,3950,355625,0,0,0.06078
1406,3850,304375,0,0,0.126776
1407,5000,458750,0,0,0.0270622
1408,3450,215625,0,0,0.331928
1409,2400,115000,0,0,0.407592
1410,3000,154375,0,0,0.112672
1411,4000,363125,0,0,0.0187287
1412,2100,120000,0,0,0.0114492
1413,3100,115000,0,0,0.249306
1414,2500,81875,0,0,0.068135
1415,3100,177500,0,0,0.671343
1416,4700,343125,0,0,0.187418
1417,2250,174375,0,0,0.0403052
1418,6900,520000,0,0,0.541301
1419,3700,155000,0,0,0.217294
1420,7450,472500,0,0,0.885529
1421,2650,188750,0,0,0.0933717
1422,2600,185625,0,0,0.069517
1423,3250,245625,0,0,0.0142732
1424,6050,502500,0,0,0.349671
1425,4500,298750,0,0,0.651038
1426,2100,73750,0,0,0.0459085
1427,2800,129375,0,0,0.108959
1428,2700,113125,0,0,0.192809
1429,2050,123750,0,0,0.346242
1430,3350,178750,0,0,0.173995
1431,4150,259375,0,0,0.38046
1432,4750,406250,0,0,0.918214
1433,1650,57500,0,0,0.120792
1434,2800,158125,0,0,0.0625109
1435,1850,71875,0,0,0.00990906
1436,3500,281250,0,0,0.865324
1437,1800,56875,0,0,0.0677171
1438,2700,277500,0,0,0.0987095
1439,4400,601875,0,0,0.681525
1440,4750,243750,0,0,0.579875
1441,3500,295000,0,0,0.656134
1442,4000,424375,0,0,0.755085
1443,3650,330625,0,0,0.352534
1444,2650,127500,0,0,0.172555
1445,2800,160625,0,0,0.142703
1446,1500,56875,0,0,0.028324
1447,2000,105625,0,0,0.0448786
1448,2600,163750,0,0,0.0670741
1449,3200,237500,0,0,0.0758528
1450,3200,161250,0,0,0.0603759
1451,1000,33750,0,0,0.0427899
1452,2650,218750,0,0,0.260932
1453,4100,156875,0,0,0.125591
1454,5700,478750,0,0,0.919648
1455,2700,180625,0,0,0.140019
1456,1200,36875,0,0,0.0709642
1457,1450,46250,0,0,0.0364472
1458,2350,151250,0,0,0.195727
1459,3750,175000,0,0,0.255003
1460,6500,475625,0,0,0.813578
1461,3200,243125,0,0,0.0177929
1462,2650,167500,0,0,0.23602
1463,1850,56250,0,0,0.0746094
1464,3850,168125,0,0,0.384681
1465,3050,143750,0,0,0.132352
1466,5150,428750,0,0,0.3638
1467,1300,45625,0,0,0.0245643
1468,3250,327500,0,0,0.373981
1469,4350,232500,0,0,0.123772
1470,3750,238125,0,0,0.092721
1471,4050,260625,0,0,0.022403
1472,2600,151875,0,0,0.160577
1473,2700,229375,0,0,0.0410349
1474,2000,85000,0,0,0.0196893
1475,650,25000,0,0,0.836094
1476,2600,210625,0,0,0.0266446
1477,3250,228125,0,0,0.475928
1478,4850,330625,0,0,0.312798
1479,3400,254375,0,0,0.141574
1480,4200,323750,0,0,0.475668
1481,100,625,0,0,0.01626
1482,5850,286875,0,0,0.121581
1483,2600,146875,0,0,0.0734238
1484,3200,203125,0,0,0.0234449
1485,3100,165000,0,0,0.0369014
1486,4450,245625,0,0,0.107833
1487,2500,156875,0,0,0.0255361
1488,2600,146875,0,0,0.662006
1489,4000,261875,0,0,0.131982
1490,950,33125,0,0,0.0564593
1491,2500,118750,0,0,0.12138
1492,2600,156250,0,0,0.0569239
1493,1350,50625,0,0,0.434863
1494,6150,607500,0,0,0.716713
1495,4200,421250,0,0,0.073593
1496,3200,167500,0,0,0.429998
1497,3650,190625,0,0,0.556674
1498,1850,93125,0,0,0.00997795
1499,900,28125,0,0,0.0117171
1500,3850,143750,0,0,0.763651
1501,1400,31875,0,0,0.517939
1502,5300,326250,0,0,0.512696
1503,4850,181875,0,0,0.220952
1504,3250,165000,0,0,0.769899
1505,3100,216875,0,0,0.0312316
1506,5450,309375,0,0,0.266018
1507,1150,37500,0,0,0.363795
1508,1050,41875,0,0,0.656459
1509,4700,282500,0,0,0.776159
1510,6150,413125,0,0,0.686709
1511,2550,115625,0,0,0.765847
1512,950,26250,0,0,0.0868515
1513,3300,195000,0,0,0.643812
1514,2250,87500,0,0,0.0234204
1515,3800,276250,0,0,0.484684
1516,3250,154375,0,0,0.17078
1517,1700,56875,0,0,0.112694
1518,3100,256875,0,0,0.0662044
1519,1550,55000,0,0,0.133315
1520,1250,33750,0,0,0.0206487
1521,3500,318750,0,0,0.314483
1522,7350,756875,0,0,0.877648
1523,8150,768750,0,0,0.768886
1524,3450,123750,0,0,0.553331
1525,2550,139375,0,0,0.234341
1526,2550,156875,0,0,0.53981
1527,1650,85625,0,0,0.0639831
1528,2600,93125,0,0,0.121818
1529,3300,112500,0,0,0.167097
1530,2250,84375,0,0,0.0114997
1531,2650,168125,0,0,0.0297916
1532,3000,131875,0,0,0.196802
1533,1800,92500,0,0,0.0458046
1534,2800,168750,0,0,0.126151
1535,5500,306250,0,0,0.461955
1536,1350,66250,0,0,0.102132
1537,950,28750,0,0,0.0978064
1538,7350,527500,0,0,0.637179
1539,4000,178125,0,0,0.275301
1540,2100,163750,0,0,0.4526
1541,1850,101250,0,0,0.168446
1542,1900,78750,0,0,0.785538
1543,3250,156250,0,0,0.215413
1544,1550,91875,0,0,0.0147964
